timestamp,ran_ue_id,cell_id,dl_bitrate,ul_bitrate,dl_tx,ul_tx,dl_retx,ul_retx,pusch_snr,epre,ul_phr,ul_path_loss,p_ue,dl_mcs,ul_mcs,turbo_decoder_min,turbo_decoder_avg,turbo_decoder_max,cqi,ri,initial_ta
2025-02-05 18:07:16,3,1,3012,0,1,0,0,0,8.8,-107.3,38,67.9,-14,24,15,2,5
2025-02-05 18:07:16,2,1,72900,12737,14,7,0,1,1,-113.4,38,73.3,-15,23,2.6,2,3.25,5,15,2,5
2025-02-05 18:07:17,5,1,49787,73250,19,17,1,0,14.1,-100.8,38,66.3,-15,14.9,4.2,1,1.647,3,10,2,5
2025-02-05 18:07:17,3,1,3162,0,1,0,0,0,8.8,-107.3,38,67.9,-14,25,15,2,5
2025-02-05 18:07:17,2,1,71825,8612,13,6,1,0,4.6,-111.1,38,70,-15,23,1.7,2,2.667,4,15,2,5
2025-02-05 18:07:18,5,1,45437,70637,19,17,3,0,10,-104.3,38,69.1,-14,14.9,4.6,1,1.789,3,12,2,5
2025-02-05 18:07:18,3,1,3162,0,1,0,0,0,8.8,-107.3,38,67.9,-14,25,15,2,5
2025-02-05 18:07:18,2,1,72375,8662,12,5,1,0,6.9,-111,38,71.3,-15,23,2.8,2,2.6,3,15,2,5
2025-02-05 18:07:18,5,1,46962,62437,18,16,6,0,14.6,-100.4,38,68.4,-15,16.5,4.1,1,1.75,4,12,2,5
2025-02-05 18:07:18,3,1,13850,3525,5,2,0,0,8.8,-108.1,38,72.7,-14,25,3.5,2,3,4,15,2,5
2025-02-05 18:07:18,2,1,64975,7187,12,5,0,1,3.2,-111.9,38,74.2,-15,23,2.6,2,3.667,5,15,2,5
2025-02-05 18:07:19,5,1,50694,73941,20,15,5,0,14.7,-100.4,38,67.2,-14,15.4,4.7,1,1.824,3,12,2,5
2025-02-05 18:07:19,3,1,2976,0,1,0,0,0,8.8,-108.1,38,72.7,-14,25,15,2,5
2025-02-05 18:07:19,2,1,67388,10235,12,6,0,0,4.1,-111,38,72.7,-15,23,0.8,2,2.667,4,15,2,5
2025-02-05 18:07:20,5,1,480312,113275,26,21,11,0,14.7,-100.7,38,68.6,-15,16.6,4.4,1,1.808,4,11,2,5
2025-02-05 18:07:20,3,1,3162,0,1,0,0,0,8.8,-108.1,38,72.7,-14,25,15,2,5
2025-02-05 18:07:20,2,1,67687,8262,13,5,1,0,4.2,-110.1,38,72.4,-15,23,1.2,2,2.2,3,15,2,5
2025-02-05 18:07:20,5,1,4827362,126262,76,20,6,0,14.3,-100,38,66.4,-14,15.3,5.5,1,1.708,3,11,2,5
2025-02-05 18:07:20,3,1,4362,0,2,0,0,0,8.8,-108.1,38,72.7,-14,25,15,2,5
2025-02-05 18:07:20,2,1,58737,5337,9,4,0,0,3.4,-111.4,38,72.2,-15,22.1,1.5,2,2.25,3,15,2,5
2025-02-05 18:07:21,5,1,58200,72462,23,17,4,0,16.1,-99.3,36,66.1,-13,15.4,7.2,1,1.632,2,10,2,5
2025-02-05 18:07:21,3,1,3162,0,1,0,0,0,8.8,-108.1,38,72.7,-14,25,15,2,5
2025-02-05 18:07:21,2,1,68762,12425,12,8,0,0,3.6,-110.8,38,72,-15,23,0.9,2,2.625,4,15,2,5
2025-02-05 18:07:21,5,1,40812,66864,15,14,0,0,18.7,-97.3,34,69.2,-11,13.1,6.7,1,1.688,2,10,2,5
2025-02-05 18:07:21,3,1,3264,0,1,0,0,0,8.8,-108.1,38,72.7,-14,25,15,2,5
2025-02-05 18:07:21,2,1,70825,21651,10,7,0,2,3,-111.7,38,72.7,-15,23,2.7,1,3.333,5,15,2,5
2025-02-05 18:07:22,5,1,43236,61709,19,15,0,1,13.4,-101,38,65.9,-15,13.2,6.6,1,2.056,5,11,2,5
2025-02-05 18:07:22,3,1,6190133,61078,81,12,0,0,7.1,-107.9,38,69.5,-15,25,3.2,1,2.077,4,15,2,5
2025-02-05 18:07:22,2,1,520921,176133,41,45,0,0,2.4,-112.1,38,72.7,-15,23,1.5,1,2.4,5,15,2,5
2025-02-05 18:07:23,5,1,47025,71387,17,18,1,0,12.3,-102.6,38,67.3,-14,14.9,4.9,1,1.65,4,11,2,5
2025-02-05 18:07:23,3,1,4362,0,2,0,0,0,7.1,-107.9,38,69.5,-15,25,15,2,5
2025-02-05 18:07:23,2,1,72350,6500,14,4,1,0,3.7,-111.7,38,69.5,-15,23,1.8,1,2.25,3,15,2,5
2025-02-05 18:07:23,5,1,47006,68884,18,17,3,0,9.7,-105.3,38,66.6,-15,14.3,4.2,1,1.579,3,10,2,5
2025-02-05 18:07:23,3,1,3066,0,1,0,0,0,7.1,-107.9,38,69.5,-15,25,15,2,5
2025-02-05 18:07:23,2,1,68678,13054,14,8,0,0,3.3,-110.8,38,72.8,-15,23,0.9,1,2.25,4,15,2,5
2025-02-05 18:07:24,5,1,48387,73806,21,17,3,0,13.9,-101.2,38,69.5,-14,14.1,4.2,1,1.778,3,10,2,5
2025-02-05 18:07:24,3,1,3066,0,1,0,0,0,7.1,-107.9,38,69.5,-15,25,15,2,5
2025-02-05 18:07:24,2,1,66909,8400,12,6,0,1,3.6,-111.3,38,69.2,-15,23,1.2,1,2.571,5,15,2,5
2025-02-05 18:07:25,5,1,43600,62937,17,15,2,0,13.5,-100.5,36,67.4,-13,13.5,4.2,1,1.588,3,10,2,5
2025-02-05 18:07:25,3,1,6325,0,2,0,0,0,7.1,-107.9,38,69.5,-15,25,15,2,5
2025-02-05 18:07:25,2,1,68400,6650,12,4,0,0,3.5,-111.2,38,70.8,-15,23,1,2,2.25,3,15,2,5
2025-02-05 18:07:25,5,1,50737,73600,21,17,0,0,14.1,-100.8,38,67.7,-15,13.3,5.3,1,1.684,3,10,2,5
2025-02-05 18:07:25,3,1,1200,0,1,0,0,0,7.1,-107.9,38,69.5,-15,25,15,2,5
2025-02-05 18:07:25,2,1,73862,11837,14,7,0,0,2.6,-112.2,38,70.2,-15,23,0.9,2,2.286,3,15,2,5
2025-02-05 18:07:26,5,1,48376,77188,22,18,1,1,16.7,-99.4,38,70.9,-14,13.4,5.6,1,2,5,11,2,5
2025-02-05 18:07:26,3,1,2835,0,1,0,0,0,7.1,-107.9,38,69.5,-15,24,15,2,5
2025-02-05 18:07:26,2,1,93023,17023,24,11,0,0,3.2,-112.1,38,70.3,-15,23,1.4,2,2.091,3,15,2,5
2025-02-05 18:07:27,5,1,44050,74725,18,17,1,1,15.7,-99.8,38,67.7,-15,14.9,5.5,1,1.8,5,11,2,5
2025-02-05 18:07:27,3,1,3162,0,1,0,0,0,7.1,-107.9,38,69.5,-15,25,15,2,5
2025-02-05 18:07:27,2,1,139637,34075,28,20,0,0,5.5,-109.2,38,71,-15,23,0.6,1,2.05,4,15,2,5
2025-02-05 18:07:27,5,1,3141550,171387,69,26,2,1,10.4,-104.8,38,67.5,-14,14,4.8,1,1.853,5,9,2,5
2025-02-05 18:07:27,3,1,6775,1762,3,1,0,0,10.4,-107.1,38,69.6,-15,25,3,1,1,1,15,2,5
2025-02-05 18:07:27,2,1,71350,8362,13,5,0,0,3.9,-110.9,38,71,-15,23,2.4,2,2.8,5,15,2,5
2025-02-05 18:07:28,5,1,48750,80700,19,17,3,0,14.3,-100.2,38,69.2,-14,13.8,4.4,1,1.7,3,10,2,5
2025-02-05 18:07:28,3,1,25300,8662,8,5,0,0,7.6,-107.6,38,69.8,-14,25,3,2,2.4,3,15,2,5
2025-02-05 18:07:28,2,1,74162,10825,14,6,1,0,5.8,-109.2,38,71,-15,23,1.8,2,2.333,3,15,2,5
2025-02-05 18:07:29,5,1,42959,72643,18,18,2,2,12.7,-102.2,38,67.1,-14,14.4,5.4,1,2.136,5,11,2,5
2025-02-05 18:07:29,3,1,3133,0,1,0,0,0,7.6,-107.6,38,69.8,-14,25,15,2,5
2025-02-05 18:07:29,2,1,81424,11430,16,7,0,0,3.9,-111,38,73.4,-15,23,1.9,2,2.714,4,15,2,5
2025-02-05 18:07:29,5,1,44880,62214,17,15,3,0,15,-100.2,38,67,-14,14.9,5,1,1.882,3,11,2,5
2025-02-05 18:07:29,3,1,6189,0,2,0,0,0,7.6,-107.6,38,69.8,-14,25,15,2,5
2025-02-05 18:07:29,2,1,67278,6507,12,4,0,0,4,-110.8,38,70.3,-15,23,1,2,2,2,15,2,5
2025-02-05 18:07:30,5,1,46787,63660,20,16,5,0,10.3,-104.9,38,68.7,-14,14.3,4.6,1,1.667,3,10,2,5
2025-02-05 18:07:30,3,1,1163,0,1,0,0,0,7.6,-107.6,38,69.8,-14,25,15,2,5
2025-02-05 18:07:30,2,1,62290,11430,12,7,0,0,3.6,-110.8,38,71.9,-15,23,1.1,2,2.429,3,15,2,5
2025-02-05 18:07:31,5,1,47775,63375,18,15,1,0,11.5,-103.5,38,67.5,-15,13.8,4.1,1,1.824,2,11,2,5
2025-02-05 18:07:31,3,1,3162,0,1,0,0,0,7.6,-107.6,38,69.8,-14,25,15,2,5
2025-02-05 18:07:31,2,1,63925,6550,11,4,1,0,4.9,-110.2,38,69.5,-15,23,1.5,2,2.25,3,15,2,5
2025-02-05 18:07:31,5,1,46450,64462,18,15,3,0,15.2,-99.2,38,65.4,-15,14.2,4.6,1,1.588,3,10,2,5
2025-02-05 18:07:31,3,1,6325,0,2,0,0,0,7.6,-107.6,38,69.8,-14,25,15,2,5
2025-02-05 18:07:31,2,1,88125,12425,16,6,0,0,3.7,-111.1,38,73.6,-15,23,2.8,2,3.5,5,15,2,5
2025-02-05 18:07:32,5,1,46362,65525,19,16,3,0,13.3,-101.6,38,67.5,-15,13.5,4.7,1,1.667,3,10,2,5
2025-02-05 18:07:32,3,1,15662,5287,5,3,0,0,5.2,-108.1,38,71.2,-14,24.8,3.2,2,2.333,3,15,2,5
2025-02-05 18:07:32,2,1,65037,11787,13,8,0,0,4.2,-111.1,38,71.7,-15,23,1.8,2,2.25,3,15,2,5
2025-02-05 18:07:32,5,1,47212,72812,20,17,2,0,16.1,-99.4,38,66.3,-14,13.3,6.6,1,1.579,5,10,2,5
2025-02-05 18:07:32,3,1,8925,5287,4,3,0,0,9,-106.9,38,70.6,-14,26,3.5,1,1.667,2,15,2,5
2025-02-05 18:07:32,2,1,73850,11800,13,7,0,0,3.7,-111.5,38,71.7,-15,23,1.1,2,2.286,3,15,2,5
2025-02-05 18:07:33,5,1,45112,68425,19,19,1,0,11.6,-104,38,68.9,-14,13.6,4.7,1,1.619,3,10,2,5
2025-02-05 18:07:33,3,1,3262,0,1,0,0,0,9,-106.9,38,70.6,-14,26,15,2,5
2025-02-05 18:07:33,2,1,71275,8712,14,6,0,0,4.9,-110.2,38,69.9,-15,23,1.8,2,2.5,3,15,2,5
2025-02-05 18:07:34,5,1,5175342,150189,83,27,2,0,9.2,-104.2,38,68.7,-15,14.9,4.5,1,1.806,4,9,2,5
2025-02-05 18:07:34,3,1,6474,0,2,0,0,0,9,-106.9,38,70.6,-14,26,15,2,5
2025-02-05 18:07:34,2,1,80496,9339,16,6,0,0,3.2,-111.7,38,73.4,-15,23,2.3,2,2.833,4,15,2,5
2025-02-05 18:07:34,5,1,76278,122275,22,21,6,0,14.2,-100.7,38,70.5,-14,14.5,4.3,1,1.731,3,10,2,5
2025-02-05 18:07:34,3,1,3093,0,1,0,0,0,9,-106.9,38,70.6,-14,26,15,2,5
2025-02-05 18:07:34,2,1,67863,10405,12,6,0,0,5.1,-110.4,38,72.4,-15,23,1.3,2,2.333,3,15,2,5
2025-02-05 18:07:35,5,1,47500,67000,19,17,2,0,14.4,-100.9,38,68.8,-15,14.3,4.3,1,1.737,3,11,2,5
2025-02-05 18:07:35,3,1,1200,0,1,0,0,0,9,-106.9,38,70.6,-14,26,15,2,5
2025-02-05 18:07:35,2,1,72250,8362,13,5,0,0,3.6,-112.6,38,71.5,-15,23,2.4,2,2.4,3,15,2,5
2025-02-05 18:07:36,5,1,44012,65818,18,18,5,0,11.4,-103.4,38,67.5,-15,14.3,4.2,1,1.8,3,10,2,5
2025-02-05 18:07:36,3,1,6084,0,2,0,0,0,9,-106.9,38,70.6,-14,25,15,2,5
2025-02-05 18:07:36,2,1,145115,35236,41,24,2,0,3.6,-110.4,38,73.3,-15,23,1.4,1,2.375,4,15,2,5
2025-02-05 18:07:36,5,1,43450,78087,18,18,1,0,10.6,-104.1,38,68.2,-15,13.4,4.1,1,1.45,2,11,2,5
2025-02-05 18:07:36,3,1,3262,0,1,0,0,0,9,-106.9,38,70.6,-14,26,15,2,5
2025-02-05 18:07:36,2,1,96225,22987,20,11,0,1,5,-110.2,38,73.3,-15,23,2.5,1,2.75,5,15,2,5
2025-02-05 18:07:37,5,1,47745,62678,19,17,2,0,11.1,-104.6,38,67.3,-14,14,4.8,1,1.632,4,11,2,5
2025-02-05 18:07:37,3,1,1163,0,1,0,0,0,9,-106.9,38,70.6,-14,26,15,2,5
2025-02-05 18:07:37,2,1,64363,10884,13,6,0,0,5.1,-110.2,38,72.1,-15,23,2.3,2,3,5,15,2,5
2025-02-05 18:07:38,5,1,45675,65812,18,15,4,0,11.2,-104.7,38,67.6,-15,13.7,4.5,1,1.765,3,10,2,5
2025-02-05 18:07:38,3,1,10333225,69250,130,14,0,0,6.3,-109.6,38,70.7,-15,26,3.4,1,2.188,4,15,2,5
2025-02-05 18:07:38,2,1,61750,8662,12,5,0,0,5.6,-111.6,38,70.8,-15,18.8,2.8,2,2.6,3,15,2,5
2025-02-05 18:07:38,5,1,47000,81187,19,17,1,0,14.3,-101.4,38,67.7,-15,13.4,4,1,1.6,2,11,2,5
2025-02-05 18:07:38,3,1,6525,0,2,0,0,0,6.3,-109.6,38,70.7,-15,26,15,2,5
2025-02-05 18:07:38,2,1,80925,14012,15,9,0,0,3.6,-110.8,38,71.6,-15,23,2.9,2,3,5,15,2,5
2025-02-05 18:07:39,5,1,43200,73733,17,17,3,0,13.3,-101.4,38,67.8,-15,13.4,4.4,1,1.737,3,10,2,5
2025-02-05 18:07:39,3,1,3163,0,1,0,0,0,6.3,-109.6,38,70.7,-15,26,15,2,5
2025-02-05 18:07:39,2,1,68230,10545,13,6,0,0,5,-110.4,38,71.6,-15,23,0.8,1,2.167,4,15,2,5
2025-02-05 18:07:40,5,1,41512,64975,17,16,1,0,13.8,-100.1,38,67.1,-15,13.8,4,1,1.444,3,10,2,5
2025-02-05 18:07:40,3,1,1200,0,1,0,0,0,6.3,-109.6,38,70.7,-15,26,15,2,5
2025-02-05 18:07:40,2,1,56450,7050,11,5,0,0,2.5,-112.5,38,72.5,-15,23,1.2,2,2.6,4,15,2,5
